app_detail_url	country	created_for	data_sources	developers	lang	platforms	source_code_url	summary	technology	title	url
http://data.london.gov.uk/datastore/applications/cycle-hire-app-android	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			Free cycle hire widget for android has been released allowing users to locate bikes.		Cycle Hire App for Android	http://www.wirefresh.com/cycle-hire-widget-for-android-lets-londoners-find-tfl-cycles-quickly/	
http://data.london.gov.uk/datastore/applications/london-cycle-hire-plan-your-cycle-journey	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			Plan your cycle route to/from each of the cycle hire locations		London Cycle Hire: Plan your Cycle Journey	http://www.londoncyclehire.org/	
http://data.london.gov.uk/datastore/applications/london-cycle-hire-locations	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			New cycle hire app coming soon on the iphone. Showing the 400 cycle docking stations in central London.		London Cycle Hire Locations	http://cyclehireapp.com/	
http://data.london.gov.uk/datastore/applications/london-cycle-hire-app	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			New London Cycle Hire app showing docking stations around central London.		London Cycle Hire App	http://www.london-cycle-hire.com/	
http://data.london.gov.uk/datastore/applications/london-bike-app	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			New London Bike app developed using TfL's London Cycle Hire data		London Bike App	http://www.londonbikeapp.com/	
http://data.london.gov.uk/datastore/applications/london-cycle-iphone-app	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			New iphone app on TfL's cycle stations and routes		London Cycle iPhone App	http://itunes.apple.com/gb/app/london-cycle-free-maps-routes/id383292875?mt=8	
http://data.london.gov.uk/datastore/applications/london-cycle-hire-iphone-app	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			New iphone app on TfL's cycle hire locations		London Cycle Hire iPhone App	http://itunes.apple.com/gb/app/londoncycle-tfl-london-cycle/id380935054?mt=8#	
http://data.london.gov.uk/datastore/applications/traffic-london-iphone-app	United Kingdom		[TfL Live Traffic Cameras (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-live-traffic-cameras]		EN			New iphone app using TfL data from the London Datastore		Traffic London iPhone App	http://itunes.apple.com/ca/app/traffic-london-uk/id371226388?mt=8	
http://data.london.gov.uk/datastore/applications/oyster-outlet-locations	United Kingdom		[Oyster Ticket Stop Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/oyster-ticket-stop-locations]		EN			The Oyster Locations app displays the location of outlets across London, where customers can top up Oyster cards and renew Travelcard or Bus and Tram Passes. 		Oyster Outlet Locations	http://itunes.apple.com/ca/app/oyster-locations/id378024051?mt=8	
http://data.london.gov.uk/datastore/applications/live-tube-data	United Kingdom		[TfL API Beta (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-api-beta]		EN			Be a clever tube traveller 		Live Tube Data	http://tube.tobyapps.com/	
http://data.london.gov.uk/datastore/applications/locations-tfl-street-cameras	United Kingdom		[TfL Live Traffic Cameras (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-live-traffic-cameras]		EN			Gregory Marler has put together an OpenStreetmap map of London displaying the locations of the TfL traffic cameras. You can click an icon to view an image feed from the camera too.		Locations of TfL Street Cameras	mailto:mashup@livingwithdragons.com	
http://data.london.gov.uk/datastore/applications/borough-council-election-results-2006-2010	United Kingdom		[Borough Council Election Results 2010 (None, United Kingdom) http://data.london.gov.uk/datastore/package/borough-council-election-results-2010], [Council Elections Voters 2006 (None, United Kingdom) http://data.london.gov.uk/datastore/package/council-elections-voters-2006]		EN			James Cheshire a PhD student has mapped the local election results for the Greater London Area at ward level for 2006 and 2010.		Borough Council Election Results 2006-2010	http://spatialanalysis.co.uk/2010/05/20/the-colour-of-votes-in-london/	
http://data.london.gov.uk/datastore/applications/borough-council-election-results-2010	United Kingdom		[Borough Council Election Results 2010 (None, United Kingdom) http://data.london.gov.uk/datastore/package/borough-council-election-results-2010]		EN			Oliver O'Brien, a Research Associate has produced a map of London showing the results of the voting for the local elections in Greater London's wards for the elections in 2006 and 2010.		Borough Council Election Results 2010	http://oliverobrien.co.uk/	
http://data.london.gov.uk/datastore/applications/visualising-london-population-growth	United Kingdom		[Historic Census Population (None, United Kingdom) http://data.london.gov.uk/datastore/package/historic-census-population]		EN			Dr Alasdair Rae has been putting together a new data analysis module at the University of Sheffield and has been experimenting with datasets that students would find relevant, and methods of visualisation they will find inspiring.  See his blog for three different examples of presenting the Historic Population of London data from the London Datastore.http://undertheraedar.blogspot.com/2010/03/visualising-london-population-growth.html		Visualising London Population Growth	http://ajrae.staff.shef.ac.uk/	
http://data.london.gov.uk/datastore/applications/what-can-you-buy	United Kingdom		[GLA Expenditure over £250 (None, United Kingdom) http://data.london.gov.uk/datastore/package/gla-expenditure]		EN			Take a look at what the fantastic folks in the Dextrous Web have done with our supplier expenditure data. Simply put in an amout and it will return exactly what GLA bought for that amount. Try it out!http://buy.labs.thedextrousweb.com/		What can you buy with £1,472,127.51?	http://thedextrousweb.com/	
http://data.london.gov.uk/datastore/applications/local-economic-assessment-2009-borough	United Kingdom		[(NI 171) (None, United Kingdom) http://data.london.gov.ukhttp://stats.berr.gov.uk/ed/national_indicators/index.htm], [(NI 172) (None, United Kingdom) http://data.london.gov.ukhttp://stats.berr.gov.uk/ed/national_indicators/index.htm]		EN			Local Economic Assessment (LEA) indicator spreadsheet designed to help London local authorities.http://data.london.gov.uk/visualisations/local-economic-assessment-2009-london-borough.xlsThe   LEA indicator spreadsheet contains data for 17 indicators for all London   boroughs. Indicator data in the spreadsheet include:Data   are available at borough level.The Local Economic Assessment (LEA) indicators in this   spreadsheet have been put together and agreed by London Councils, the   London boroughs, Sub-Regional Partnerships and the Greater London Authority   Group. They are seen as a useful common core for inclusion in   London LEAs so there is some comparability across assessments. The   spreadsheet puts all of the indicators and headline data in one place and is   designed to assist London local authorities.		Local Economic Assessment 2009, Borough	http://data.london.gov.uk/visualisations/local-economic-assessment-2009-london-borough.xls	
http://data.london.gov.uk/datastore/applications/london-profiler-oac	United Kingdom		[Census 2001 Output Area Classification (None, United Kingdom) http://data.london.gov.uk/datastore/package/census-2001-output-area-classification]		EN			Researchers in the Centre for Advanced Spatial Analysis at University College London have developed a website which maps the 2001 Output Area Classification, along side a range of public sector data for London. The website is called London Profiler and can be accessed at:http://www.londonprofiler.orgHere the 'Output Area Classification' can be selected from the key to the right of the map.		London Profiler - OAC	http://www.londonprofiler.org	
http://data.london.gov.uk/datastore/applications/carbon-emissions-london-map	United Kingdom		[Carbon Dioxide Emissions, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/carbon-dioxide-emissions-borough]		EN			Here Gareth Shapiro, freelance web developer, has compiled an interactive CO2 map of London over 6 categories across 3 years.http://www.garethshapiro.com/item/interactive-data-visualistion-map-of-london		Carbon Emissions in London (Map)	http://www.garethshapiro.com/item/interactive-data-visualistion-map-of-london	
http://data.london.gov.uk/datastore/applications/interactive-excel-spreadsheet-constituency-profiles	United Kingdom				EN			This spreadsheet shows a wide range of data conveniently presented for one area at a time.Simply select the Parliamentary Constituency using the drop down box, and the display will automatically update. Raw data for all areas are also available in this package.For complete functionality, download the spreadsheet to your machine, and enable the macros when prompted. Users of Excel 2007 may not be automatically prompted to enable macros. Datasheets can be revealed by clicking format>sheet>unhide, to see all the datasheets.http://data.london.gov.uk/visualisations/2010-03-london-parliamentary-constituency-profiles-2010.xlsA version of this that includes maps is also available here:http://data.london.gov.uk/visualisations/london-parliamentary-constituency-profiles-2010-with-maps.xls		Interactive Excel spreadsheet for constituency profiles		
http://data.london.gov.uk/datastore/applications/interactive-maps-constituency-profiles	United Kingdom				EN			Using the data from the Parliamentary Constituency Profiles, these Interactive maps show geographical patterns in the data that might otherwise be hard to identify.http://data.london.gov.uk/visualisations/atlas/pc2010/atlas.html?indicator=i58&date=Jan-10		Interactive maps for constituency profiles		
http://data.london.gov.uk/datastore/applications/gla-unemployment-trends-profiler	United Kingdom		[GLA Claimant Count Model Output  (None, United Kingdom) http://data.london.gov.uk/datastore/package/gla-claimant-count-model-output]		EN			A collection of interactive charts allowing the user to specify any date range between Apr 2004 and February 2010 to investigate unemployment in London.Link to application.		GLA Unemployment Trends Profiler	http://data.london.gov.uk/visualisations/GLA_Unemployment_Profiler_Feb%202010.xls	
http://data.london.gov.uk/datastore/applications/2009-london-borough-stat-pack-atlas	United Kingdom		[London Borough Profiles (None, United Kingdom) http://data.london.gov.uk/datastore/package/london-borough-profiles]		EN			The 2009 London Borough Stat-packThe stat-pack was the predecessor to the London Borough Profiles and was last produced in 2009. A selection of key socio-economic variables at local authority level have been mapped using InstantAtlas mapping.Depending on the settings on your network or machine, a message may appear warning you about use of Active content in Internet Explorer.This file is completely safe and if you get this message all you need to do, to allow the page to display, is click on the yellow bar at the top of the page and select 'Allow blocked content'.ATLAShttp://data.london.gov.uk/visualisations/atlas/stat-pack-09/InstantAtlas/atlas.htmlLINKS TO DATAhttp://data.london.gov.uk/visualisations/atlas/stat-pack-09/index1.xls		2009 London Borough Stat-pack Atlas	http://data.london.gov.uk/visualisations/atlas/stat-pack-09/InstantAtlas/atlas.html	
http://data.london.gov.uk/datastore/applications/arson-incidents-islington	United Kingdom		[Deliberate Fire in a Dwelling Incidents, Ward (None, United Kingdom) http://data.london.gov.uk/datastore/package/deliberate-fire-dwelling-incidents-ward]		EN			Selection of data presented for wards in Islington in order to help drive better public services in the area.Put together by William Perrin at Kings Cross Local Environment website.http://www.kingscrossenvironment.com/2010/01/arson-incidents...		Arson Incidents in Islington	http://www.kingscrossenvironment.com/2010/01/arson-incidents-in-islington-1.html	
http://data.london.gov.uk/datastore/applications/london-population-density-1801-2001	United Kingdom		[Historic Census Population (None, United Kingdom) http://data.london.gov.uk/datastore/package/historic-census-population]		EN			Visualisation of London population density over time. Put together by James Chesire at CASA, University College London.http://spatial.ly/2011/02/mapping-londons-population-change-2011-2030/		London Population Density 1801- 2001	http://spatial.ly/2011/02/mapping-londons-population-change-2011-2030/	
http://data.london.gov.uk/datastore/applications/deliberate-fire-incidents-london	United Kingdom		[Deliberate Fire Incidents, Ward (None, United Kingdom) http://data.london.gov.uk/datastore/package/deliberate-fire-incidents-ward]		EN			Visualisation put together by Dr Alex Singleton at CASA, University College London.http://www.alex-singleton.com/?p=267		Deliberate Fire Incidents in London	http://www.alex-singleton.com/?p=267	
http://data.london.gov.uk/datastore/applications/london-population-1801-2001-visualisation	United Kingdom		[Historic Census Population (None, United Kingdom) http://data.london.gov.uk/datastore/package/historic-census-population]		EN			Example application prepared by the Intelligence Unit at the Greater London Authority.The interactive line graph shows the population of each of the London Boroughs between 1801 and 2001 based on historic Census information. align="center"Hosted on IBM Many Eyes website (requires current Java plug-in)Historic Census Visualisation		London Population 1801 to 2001 Visualisation	http://www-958.ibm.com/software/data/cognos/manyeyes/visualizations/londons-population-1801-2011	
http://data.london.gov.uk/datastore/applications/nino-visualisation	United Kingdom		[National Insurance Number Registrations of Overseas Nationals, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/national-insurance-number-registrations-overseas-nationals-borough]		EN			Example visualisation prepared by the Intelligence Unit at the Greater London Authority.The interactive bubble chart is based on an extract of National Insurance Number registrations by country of residence. The top 25 countries of registrations for London over the last 7 years are shown. Hosted on IBM Many Eyes website (requires current Java plug-in)http://bit.ly/5At8VV		NINo Visualisation	http://bit.ly/5At8VV	
