app_detail_url	country	created_for	data_sources	developers	lang	platforms	source_code_url	summary	technology	title	url
http://www.dati.gov.it/content/comune-di-mottola-feed-hp	Italy	Comune di Mottola			IT	Android		News e feeds dalla Home Page del Sito Istituzionale del Comune di Mottola (TA)News e feeds dalla Home Page del Sito Istituzionale del Comune di Mottola (TA)		Comune di Mottola - Feed HP	https://play.google.com/store/apps/details?id=ldc.android.apps.cdm&feature=search_result#?t=W251bGwsMSwxLDEsImxkYy5hbmRyb2lkLmFwcHMuY2RtIl0.	
http://www.dati.gov.it/content/macerata	Italy	Comune di Macerata			IT	iOS, Web		Macerata TapTour, l’applicazione gratuita che ti consentirà di avere la città a portata di mano!Tutte le informazioni utili direttamente nel tuo cellulare: conoscere, alla scoperta delle bellezze turistiche della città e di tutti gli eventi del territorio vivere, per vivere al meglio la città: mangiare, bere, locali notturni, strutture sportive, informazioni di pubblica utilità shopping, i negozi della città divisi per categoria commerciale, e in più, per i turisti una speciale sezione sui prodotti tipici e souvenir		Macerata	http://www.macerata-taptour.it/home	
http://www.dati.gov.it/content/isulmona	Italy	Comune di Sulmona			IT	iOS, Web		“iSulmona” è un'applicazione turistica della città di Sulmona per dispositivi mobili, che consente ai visitatori di accedere rapidamente ai contenuti informativi riguardanti la città attraverso localizzazione GPS.		iSulmona	http://www.isulmona.it/	
http://www.dati.gov.it/content/civitanova	Italy	Comune di Civitanove Marche			IT	Android, iOS		“Civitanova - TapTour” è un'applicazione turistica della città di Civitanova Marche per dispositivi mobili, che consente ai visitatori di accedere rapidamente ai contenuti informativi della città attraverso localizzazione GPS.		Civitanova	http://itunes.apple.com/it/app/civitanova/id451079203?mt=8	
http://www.dati.gov.it/content/bologna-smart	Italy	Comune di Bologna			IT	Android, iOS		La guida turistica della Città di Bologna con foto, descrizioni ed eventi della Città. Iniziativa promossa dalla Fondazione del Monte di Bologna e Ravenna, con la partecipazione del comune di Bologna e dell'Università degli studi di Bologna.		Bologna Smart	http://itunes.apple.com/it/app/bologna-smart/id443170765?mt=8	
http://www.dati.gov.it/content/cesena	Italy	Comune di Cesena			IT	iOS		L'applicazione ufficiale del comune di Cesena raccoglie un insieme di servizi utili ai cittadini e ai turisti.Funzionalità principali: Accesso rapido alle ultime news. Galleria immagini degli eventi importanti della città. Anagrafica dei personaggi di pubblico interesse, completa di contatti e descrizione. Elenco delle strutture e dei servizi principali utili al cittadino, visualizzabili sulla mappa. Insieme di risorse web di ambito generale: viabilità, turni farmacie… Possibilità di notificare al comune problemi di sua competenza: "buca in strada", "lampione rotto"…		Cesena	http://itunes.apple.com/it/app/cesena/id470909832?mt=8	
http://www.dati.gov.it/content/sassuolo-turismo	Italy				IT	Android		Tutte le informazioni pratiche su attrazioni e servizi della città di Sassuolo, per chi è in visita e chi ci vive: Storia della città e guida a che cosa vedere Cultura: i monumenti, le chiese, musei e gallerie, teatri, cinema Gastronomia: guida alle prelibatezze locali ed alle eccellenze emiliane Dormire e mangiare: liste di esercizi con coordinate e mappa, organizzati per categorie Servizi: banche, farmacie, poste, luoghi di culto, biblioteche, trasporti, parcheggi ecc. Eventi: calendario aggiornato in tempo reale dei principali eventi comunali Dintorni: gite ed altri luoghi d’interesse nel territorio sassolese		Sassuolo Turismo	https://play.google.com/store/apps/details?id=it.mo.sassuolo	
http://www.dati.gov.it/content/iperbole	Italy	Comune di Bologna			IT	iOS		La rete civica di Bologna "mobile". Comunicati stampa, servizi, eventi e appuntamenti dal portale www.comune.bologna.it.		iPerbole	http://itunes.apple.com/it/app/iperbole/id480185054?mt=8	
http://www.dati.gov.it/content/reggio-calabria	Italy	Comu ne di Reggio Calabria			IT	Android		L'applicazione permette di ricevere e visualizzare, tutte le notizie aggiornate quotidianamente nel sito web "reggiocal.it", gli eventi turistici e culturali, i principali numeri utili e le ordinanze di modifica alla circolazione stradale. Tanti servizi in tempo reale (orari voli, treni, traghetti, aliscafi, ecc.) ed a portata di mano.		Reggio Calabria	https://play.google.com/store/apps/details?id=com.conduit.app_642843e1e82545a884841525a923cf66.app	
http://www.dati.gov.it/content/ifonta	Italy				IT	Android, iOS		In iFonta trovi: News: Potrai consultare quando vuoi e dove vuoi le ultime novità del nostro territorio; Eventi: Sempre aggiornati sul ricco calendario di eventi/manifestazioni in programma tutto l'anno; Partner: Un selezionato elenco di partner presenti sul territorio... bar, ristoranti, alberghi, attività economiche; Info: Informazioni e contatti per qualsiasi necessità		iFonta	http://itunes.apple.com/it/app/ifonta/id451143878?mt=8&uo=4	
http://www.dati.gov.it/content/comune-di-montepulciano	Italy	Comune di Montepulciano			IT	iOS		Questa applicazione è una piccola guida alla città, con indicazioni storiche e culturali e informazioni utili.		Comune di Montepulciano	http://itunes.apple.com/it/app/comune-di-montepulciano/id454155591?mt=8	
http://www.dati.gov.it/content/napoli-rss	Italy	Comune di Napoli			IT	iOS		L’applicazione permette di restare sempre aggiornati sugli eventi turistici e culturali, le notizie, i bandi di gara e sul traffico.		Napoli RSS	http://itunes.apple.com/it/app/napoli-rss/id410834907?mt=8	
http://www.dati.gov.it/content/iatm	Italy				IT	Android, iOS, Windows Phone		iATM Milano è l’applicazione ufficiale dell’Azienda Trasporti Milanesi per muoverti più facilmente con i mezzi pubblici a Milano e provincia.		iATM	http://social.zune.net/redirect?type=phoneApp&id=360babac-7451-e011-854c-00237de2db9e	
http://www.dati.gov.it/content/roma-capitale	Italy	Comune di Roma			IT	Android, iOS		L’applicazione fornisce news aggiornate per ognuno dei 19 Municipi del Comune.		Roma Capitale	http://itunes.apple.com/it/app/roma-capitale/id375626908?mt=8	
http://www.dati.gov.it/content/mdu-ancona	Italy	Comune di Ancona			IT	iOS		Il Museo Diffuso Urbano di Ancona è un’audio video guida  dei luoghi storici e culturali della città - sviluppata esternamente nell’ambito di un progetto finanziato da Comune di Ancona - Regione Marche e Fondazione Cariverona.		MDU Ancona	http://itunes.apple.com/it/app/mduancona/id456896489?mt=8	
http://www.dati.gov.it/content/fondo-corsini	Italy	Comune di Ancona			IT	iOS		Nell'ottica di recuperare e conservare la memoria storica della città di Ancona, l’applicazione permette la fruizione di significativo materiale fotografico storico - sviluppata internamente.		Fondo Corsini	http://itunes.apple.com/it/app/fondo-corsini/id428486910?mt=8	
http://www.dati.gov.it/content/rete-civica-dellalto-adige	Italy	Provincia autonoma di Bolzano			IT	Web		La web app permette al cittadino di accede ai seguenti servizi: elenco telefonico della Provincia di Bolzano; indirizzi, numeri di telefono e indirizzi di posta elettronica delle amministrazioni pubbliche della provincia; bollettino meteo e valanghe; situazione del traffico, notizie dell'ufficio stampa della Provincia Autonoma, farmacie e medici di turno.		Rete Civica dell'Alto-Adige	http://www.provincia.bz.it/m/it/default.asp	
http://www.dati.gov.it/content/pat-informa	Italy	Provincia autonoma di Trento			IT	Android, iOS		App dell'Ufficio Stampa della Giunta provinciale di Trento, sono disponibili i materiali multimediali prodotto dall'Ufficio Stampa nonchè i contatti, la mappa interattiva e la descrizione della trasmissioe 'La Provincia Informa'.		PAT Informa	http://itunes.apple.com/it/app/pat-informa/id444923778?mt=8%20%20%20https://market.android.com/details?id=it.tvtca.mobile.android.provinciainforma.app&feature=search_result	
http://www.dati.gov.it/content/appadova	Italy	Provincia di Padova			IT	iOS		Applicazione per vivere e visitare la Provincia: luoghi storici, eventi culturali, eventi mondani.		ApPadova	http://itunes.apple.com/app/appadova/id475316452?patnerId=30&ign-mpt=uo%3D5	
http://www.dati.gov.it/content/igusto	Italy	Provincia di Roma			IT			Illustrazione dell'offerta enogastronomica, culturale, turistica e la produzione agroalimentare per i luoghi più caratteristici, e talvolta meno noti, del territorio provinciale.		iGusto	http://itunes.apple.com/it/app/igusto/id496545891?mt=8&affId=1507406	
http://www.dati.gov.it/content/romapi%C3%B9	Italy	Provincia di Roma			IT	iOS		L'app è una pratica guida per il tempo libero. Nella sezione iniziale viene visualizzato l'evento principale della settimana. Nelle altre sezioni sono raggiungibili le info relative a: eventi, itinerari, attrazioni, reti wi-fi, videonews, videoracconti.		RomaPiù	http://itunes.apple.com/it/app/id465619487?mt=8	
http://www.dati.gov.it/content/krotonlive	Italy	Provincia di Crotone			IT	iOS		Contiene informazioni della Provincia di Crotone su: strutture ricettività, itinerari, Aeroporto Sant'Anna di Crotone.		KrotonLive	http://itunes.apple.com/it/app/krotonlive/id418899964?mt=8	
http://www.dati.gov.it/content/pescaralavoro	Italy	Provincia di Pescara			IT	Android, iOS		Per conoscere le politiche del lavoro che la Provincia di Pescara attua e finanzia anche attraverso il Fondo Sociale Europeo: tirocini, corsi di formazione, voucher, percorsi integrati.		PescaraLavoro	http://itunes.apple.com/it/app/pescaralavoro/id481762870?ls=1&mt=8	
http://www.dati.gov.it/content/terre-di-lucca-e-versilia	Italy	Provincia di Lucca			IT	iOS		Tutte le informazioni ed i contenuti utili su l'arte, la cultura e gli eventi nella Provincia di Lucca. L'app è completamente funzionante anche off-line.		Terre di Lucca e Versilia	http://itunes.apple.com/it/app/terre-di-lucca-e-versilia/id472921998?mt=8&affId=1507406	
http://www.dati.gov.it/content/imb	Italy				IT	iOS		Guida multimediale dedicata interamente alla Provincia di Monza e Brianza, che racconta tutto quello che c’è da fare, vedere, gustare, acquistare in tutti i 55 comuni della Brianza.		iMB	http://itunes.apple.com/it/app/imb/id433252494?mt=8	
http://www.dati.gov.it/content/togo	Italy	Provincia di Firenze			IT	Web		Servizio gratuito di informazioni geo-referenziate sulla mobilità.		ToGO!	http://togo.055055.it/	
http://www.dati.gov.it/content/trio-mobile	Italy	Regione Toscana			IT	Android		TRIO Mobile ti permette di sperimentare nuove modalità di accesso a TRIO, il Sistema di Web Learning della Regione Toscana (http://www.progettotrio.it), in chiave nomadica e in mobilità.		TRIO Mobile	https://play.google.com/store/apps/details?id=it.progettotrio.mobile.android	
http://www.dati.gov.it/content/inlombardia	Italy	Regione Lombardia			IT	Android, iOS		La guida della Regione Lombardia a luoghi e servizi del territorio lombardo. Cerca una farmacia, un ospedale, un impianto sportivo, dove spendere la Dote Scuola e molto altro, con un interfaccia semplice ed intuitiva.		inLombardia	http://itunes.apple.com/it/app/inlombardia/id497711133?mt=8	
http://www.dati.gov.it/content/puglia-sounds	Italy	Regione Puglia e Ministero per i Beni e le Attività Culturali			IT	Android, iOS		Il programma della Regione Puglia per lo sviluppo del sistema musicale. Un complesso di azioni che favorisce lo sviluppo dell’intera filiera musicale e contestualmente consolida l’attività musicale regionale a beneficio del pubblico e dell’indotto generato.		Puglia Sounds	http://itunes.apple.com/it/app/puglia-sounds/id447754426?mt=8	
http://www.dati.gov.it/content/ski-abruzzo	Italy	Regione Abruzzo			IT	Android, iOS		L'app per essere aggiornato sulle località montane d'Abruzzo. Disponibili meteo e bollettino neve, impianti aperti e caratteristiche, mappe delle ski area, web cam, informazioni e numeri utili, sms gratuiti sulla situazione neve e gli impianti.		Ski Abruzzo	http://itunes.apple.com/it/app/ski-abruzzo/id499540874?mt=8	
http://www.dati.gov.it/content/visitcalabria	Italy	Regione Calabria			IT	iOS		L'applicazione ufficiale della Regione Calabria dedicata al Turismo. Scopri la Calabria dell'arte, della cultura, del mare ma anche quella dell'artigianato, della natura e della qualità dei suoi prodotti.		VisitCalabria	http://itunes.apple.com/it/app/visitcalabria/id420859000?mt=8	
http://www.dati.gov.it/content/mirabilia-dabruzzo	Italy	Regione Abruzzo			IT	iOS		App dedicata all'arte, la cultura e l'enogastronomia della Regione.		Mirabilia d'Abruzzo	http://itunes.apple.com/it/app/mirabilia-dabruzzo/id469616143?mt=8	
http://www.dati.gov.it/content/ecogeo	Italy	Regione Piemonte			IT	iOS		Permette di geolocalizzare i distributori a basso impatto ambientale su tutto il territorio nazionale, gli ecocentri e i punti di erogazione d'acqua pubblica; fornisce indicazioni per raggiungerli a piedi, con mezzo privato, con i mezzi pubblici.		EcoGeo	http://itunes.apple.com/it/app/ecogeo/id454508129?mt=8	
http://www.dati.gov.it/content/eventi-e-r	Italy	Regione Emilia-Romagna			IT	Android, iOS		Permette di consultare la programmazione di spettacoli dal vivo, danza e teatro, festival e rassegne, concerti e mostre, con aggiornamento e selezione degli appuntamenti in evidenza a cura della redazione del portale Cartellone. L’app consente di salvare gli eventi preferiti in calendario ed avere a disposizione informazioni su date, orari e recapiti delle biglietterie.		Eventi E-R	http://itunes.apple.com/it/app/eventi-e-r/id512982989?mt=8	
http://www.dati.gov.it/content/luceverde-regione-lazio	Italy	Regione Lazio			IT	Android, iOS		L'applicazione fornisce le informazioni sul traffico e la viabilità in tempo reale per tutta la Regione Lazio.		Luceverde Regione Lazio	http://itunes.apple.com/it/app/luceverde-regione-lazio/id408680674?mt=8&ign-mpt=uo%3D4	
http://www.dati.gov.it/content/ilmiolazio	Italy	Regione Lazio			IT	iOS		Con l'app "ilmiolazio" potrai andare alla scoperta delle meraviglie situate su tutto il territorio della Regione Lazio. Ti basterà scegliere una categoria di interesse e subito verranno visualizzati una serie di risultati per soddisfare la tua voglia di conoscenza		ilmiolazio	http://itunes.apple.com/md/app/ilmiolazio/id494610389?mt=8	
http://www.dati.gov.it/content/moma	Italy	Regione Veneto			IT	Web		Permette di accedere a contenuti informativi, grafici e testuali, attraverso dispositivi cellulari, smartphone e tablet. Le informazioni su turismo e occupazione, relative al Veneto, sono accessibili ai cittadini tramite indicatori statistici, lo strumento consente di navigare interattivamente attraverso diverse prospettive di analisi.		MoMA	http://moma.regione.veneto.it/moma-viewer-smartphone/moduli/listModules.html	
http://www.dati.gov.it/content/vda-turismo	Italy	Regione Valle d'Aosta			IT	iOS		VDATurismo è un'applicazione gratuita che permette di visualizzare sul proprio dispositivo collegato ad internet tutte le informazioni utili per chi desidera vivere la Valle d'Aosta. Ci sono informazioni dettagliate sugli alberghi e tutte le strutture ricettive presenti sul territorio valdostano.		VDA Turismo	http://itunes.apple.com/it/app/vda-turismo/id347053927?mt=8	
http://www.dati.gov.it/content/fiera-di-santorso	Italy	Regione Valle d'Aosta			IT	iOS		L'applicazione permette di consultare il programma degli eventi, la mappa dei punti di interesse e visualizzare in tempo reale la disponibilità dei parcheggi.		Fiera di Sant'Orso	http://itunes.apple.com/it/app/fiera-di-santorso/id412684019?mt=8	
http://www.dati.gov.it/content/scopri-la-valtellina	Italy	Regione Lombardia			IT	iOS		ScoprilaValtellina è la guida turistica interattiva da portare con sé in viaggio fra la natura e le bellezze della Valtellina. Itinerari, luoghi storici, divertimento, benessere, eventi e tanto altro, per scoprire e vivere la Valtellina.		Scopri la Valtellina	http://itunes.apple.com/it/app/scopri-la-valtellina/id410643367?mt=8	
http://www.dati.gov.it/content/pugliareality	Italy	Regione Puglia			IT	Android, iOS		Una nuova esperienza di esplorazione del territorio, della natura e della cultura pugliese; alla scoperta delle attrazioni, dei servizi turistici, delle tradizioni. Grazie alla realtà aumentata possiamo guardarci attorno, attraverso la telecamera del nostro smartphone, e scoprire cosa ci circonda in tutto il territorio pugliese.		PugliaReality+	http://itunes.apple.com/it/app/pugliareality/id450775596?mt=8	
http://www.dati.gov.it/content/umbriaapp	Italy	Regione Umbria			IT	iOS		Un multicanale per l'informazione sui principali motivi di attrazione turistica e culturale.		UmbriaApp	http://itunes.apple.com/it/app/hd-umbriaapp/id429386696?mt=8	
http://www.dati.gov.it/content/igdf	Italy	Guardia di Finanza			IT	Android, iOS		Sempre aggiornata con gli stessi contenuti disponibili sul sito istituzionale www.gdf.it, consente l'accesso alle varie sezioni informative. Inoltre è possibile contattare ogni reparto del Corpo in Italia.		iGDF	http://itunes.apple.com/it/app/igdf/id441249127?mt=8	
http://www.dati.gov.it/content/iunipi	Italy	Università di Pisa			IT	iOS		Tutte le informazioni per raggiungere agevolmente le strutture e le persone dell'Università di Pisa, è possibile scoprire il percorso più breve per raggiungere una struttura, contattare il personale universitario, l'app funziona anche in modalità offline.		iUnipi	http://itunes.apple.com/it/app/iunipi/id473083145?mt=8	
http://www.dati.gov.it/content/meteoinfluenza	Italy	Ministero della Salute			IT	Android, iOS		Calandario dell'influenza elaborato sulla base della media settimanale dei casi d'influenza ogni mille assistiti registrati in Italia nelle stagioni fredde dal 2006 al 2010.		Meteoinfluenza	http://itunes.apple.com/it/app/meteoinfluenza-by-metabenessere/id516299013?mt=8	
http://www.dati.gov.it/content/vaccinometro	Italy	Ministero della Salute			IT	Android, iOS		L'app permette di sapere se per la propria situazione personale è raccomandato il ricorso al vaccino anti-influenzale (prevenzione farmacologica) o se sono previste altri tipi di raccomandazioni.		Vaccinometro	http://itunes.apple.com/it/app/vaccinometro-by-metabenessere/id516306634?mt=8	
http://www.dati.gov.it/content/unit%C3%A0-di-crisi	Italy	Ministero degli Affari Esteri			IT	Android, iOS		Accesso rapido ai servizi forniti attraverso www.viaggiaresicuri.it e www.dovesiamonelmondo.it. Informazioni su condizioni di sicurezza, formalità valutarie e doganali, fenomeni atmosferici e situazione sanitaria di ogni paese del mondo.		Unità di Crisi	http://itunes.apple.com/it/app/unita-di-crisi/id491041929?mt=8	
http://www.dati.gov.it/content/edicola-salute	Italy	Ministero della Salute			IT			Edicola Salute è l'applicazione per iPad voluta dal Ministero della Salute italiano per consentire la consultazione gratuita delle pubblicazioni del Ministero.		Edicola Salute	http://itunes.apple.com/it/app/edicola-salute/id485687564?mt=8	
http://www.dati.gov.it/content/icliclavoro	Italy	Ministero del Lavoro e delle Politiche Sociali			IT	Android, iOS, Windows Phone		La nuova versione aggiornata di iCliclavoro, disponibile per smartphone e tablet, consente di:  inviare in tempo reale la candidatura per le offerte di lavoro disponibili sul portale Cliclavoro effettuando la ricerca per qualifica e per luogo. Per candidarsi bisogna essere loggati e avere inserito il CVlocalizzare le Agenzie per il Lavoro, i Centri per l’impiego, leDRL-DTL, gli Informa Giovani e gli Uffici di Collocamento Marittimo della provincia selezionata. Questa funzione è accessibile anche dall’utilizzatore anonimoper i datori di lavoro, consultare i CV presenti nella banca dati di Cliclavoro per individuare possibili candidati a nuove assunzioni (con o senza incentivi). Per visionare i CV basta inserire il luogo e/o la qualifica desiderati. Per contattare un candidato è necessario essere loggati.   		iClicLavoro	http://www.windowsphone.com/en-us/store/app/cliclavoro/6b48f1c5-bef9-42d5-84ad-0970e8ab6345	
http://www.dati.gov.it/content/polimi-library	Italy	Politecnico di Milano			IT	Android, iOS		L'app permette la consultazione del catalogo OPAC del Politecnico di Milano. Verificare la disponibilità di un libro ed accedere ai servizi.		Polimi Library	http://itunes.apple.com/it/app/polimi-library/id474782426?mt=8	
http://www.dati.gov.it/content/cafoscari	Italy	Università Ca' Foscari Venezia			IT	iOS		L'applicazione fornisce a studenti, docenti e dipendenti un rapido accesso a informazioni relative a insegnamenti, orari, sedi e recapiti.		Cafoscari	http://itunes.apple.com/it/app/cafoscari/id433264474?mt=8	
http://www.dati.gov.it/content/myunica	Italy	Univversità degli Studi di Cagliari			IT	iOS		MyUniCA è stata realizzata per offrire servizi in mobilità a tutti gli interessati che vogliono seguire le iniziative dell'Università.		MyUniCA	http://itunes.apple.com/it/app/myunica/id446172114?mt=8	
http://www.dati.gov.it/content/iunifg	Italy	Università degli Studi di Foggia			IT	Android, iOS		Unifg è un'applicazione sviluppata per consentire agli studenti dell'Università di Foggia un rapido ed efficace accesso alle informazioni relative alla carriera ed alla gestione degli appelli.		iUnifg	http://itunes.apple.com/it/app/iunifg/id430163775?mt=8	
http://www.dati.gov.it/content/omi-mobile	Italy	Agenzia del Territorio			IT	Web		Il servizio di consultazione delle quotazioni dell’Osservatorio del Mercato Immobiliare fruibile anche su telefonia mobile attraverso un'applicazione ad hoc con interfaccia cartografica e localizzazione satellitare via GPS.		OMI Mobile	http://m.geopoi.it/php/mobileOMI/index.php	
http://www.dati.gov.it/content/polizia-di-statoit	Italy	Polizia di Stato			IT	iOS, Windows Phone		Tieniti sempre aggiornato con la nuova app della Polizia di Stato sui fatti di cronaca e i servizi al cittadino. La nuova applicazione espone i principali contenuti e servizi del sito ufficiale della Polizia di Stato poliziadistato.it		Polizia di Stato.it	http://www.windowsphone.com/it-IT/apps/e6373873-887c-e011-986b-78e7d1fa76f8	
http://www.dati.gov.it/content/icarabinieri	Italy	Arma dei Carabinieri			IT	iOS		L'applicazione iCarabinieri è stata ideata per estendere le potenzialità del sito istituzionale www.carabinieri.it ai dispositivi iPhone, iPad e iPod Touch.		iCarabinieri	http://itunes.apple.com/it/app/icarabinieri/id406501977?mt=8	
http://www.dati.gov.it/content/inps-ufficio-stampa	Italy	INPS			IT	Android, iOS		Con il "mobile INPS Ufficio Stampa", attraverso i comunicati stampa e le rassegne multimediali, si è sempre aggiornati sulle comunicazioni dell’Istituto in tempo reale.		INPS Ufficio Stampa	http://itunes.apple.com/it/app/inps-ufficio-stampa-per-ipad/id433387996?mt=8&ls=1	
http://www.dati.gov.it/content/ipatente	Italy	Ministero delle Infrastrutture e dei Trasporti			IT	Android, iOS		iPatente è l'applicazione che consente di accedere ai servizi de "Il Portale dell'Automobilista" e di consultare i propri dati relativi a Patente e Veicoli.		iPatente	https://play.google.com/store/apps/details?id=it.iwikiphone.portaleautomobilista	
http://www.dati.gov.it/content/icciss	Italy	Ministero delle Infrastrutture e dei Trasporti			IT	iOS		L'applicazione iCCISS consente l'accesso in movimento alle informazioni di traffico e di viabilità.		iCCISS	http://itunes.apple.com/it/app/icciss/id448142579?mt=8%3Chttp://itunes.apple.com/it/app/icciss/id448142579?mt=8	
http://www.dati.gov.it/content/i-mibac-cinema-roma	Italy	Ministero per i Beni e le Attività Culturali 			IT	iOS		L'applicazione i-MiBAC Cinema ROMA del Ministero per i Beni e le Attività Culturali è rivolta agli appassionati di cinematografia per avere informazioni e conoscere curiosità legate alla storia, ai luoghi e ai protagonisti del cinema realizzato nella capitale.		i-MiBAC Cinema ROMA	http://store.ovi.com/content/207160	
http://www.dati.gov.it/content/i-mibac-cinema-torino	Italy	Ministero per i Beni e le Attività Culturali dedicata al Torino Film Festival			IT	iOS		I film, i registi, gli attori e tutti i ciak girati al Torino Film Festival.		i-MiBAC Cinema TORINO	http://itunes.apple.com/it/app/i-mibac-cinema-torino-tff/id405146047?mt=8	
http://www.dati.gov.it/content/i-mibac-cinema-venezia	Italy	Ministero per i Beni e le Attività Culturali in collaborazione con La Biennale di Venezia			IT	iOS		L' applicazione i-MiBAC Cinema VENEZIA realizzata dal Ministero per i Beni e le Attività Culturali in collaborazione con La Biennale di Venezia è l'app ufficiale della Mostra Internazionale d'Arte Cinematografica. Tutti i film in concorso, le curiosità sui protagonisti e le location di celebri set allestiti in laguna.		i-MiBAC Cinema VENEZIA	http://store.ovi.com/content/178787	
http://www.dati.gov.it/content/inail-ra-2010	Italy	INAIL			IT	Android, iOS		L’applicazione “INAIL Rapporto Annuale 2010” ti permette di consultare i dati presentati nel Rapporto Annuale  2010 relativi all'andamento degli infortuni sul lavoro e delle malattie professionali.		INAIL RA 2010	http://itunes.apple.com/it/app/inail-ra-2010/id470542077	
http://www.dati.gov.it/content/inps-servizi-mobile	Italy	INPS			IT	Android, iOS		L’App INPS Servizi Mobile permette di interagire con alcuni servizi online presenti sul sito web www.inps.it.		INPS Servizi Mobile	http://itunes.apple.com/it/app/inps-servizi-mobile/id433400878?mt=8	
http://www.dati.gov.it/content/i-mibac-voyager	Italy	Ministero per i Beni e le Attività Culturali			IT	iOS		L'applicazione i-MiBAC Voyager è realizzata del Ministero per i Beni e le Attività Culturali. L’app permette di visualizzare, attraverso il display del vostro tablet, contenuti in 3D in tempo reale di qualità foto realistica del Foro Romano e Palatino.		i-MiBAC Voyager	http://itunes.apple.com/it/app/i-mibac-voyager/id433857243?mt=8	
http://www.dati.gov.it/content/ministero-della-giovent%C3%B9	Italy	Ministero della Gioventù			IT			L'applicazione mette a disposizione tutte le notizie, le informazioni, i bandi di gara, i video e la web radio dedicate al mondo dei giovani		Ministero della Gioventù	http://itunes.apple.com/it/app/id423583854?mt=8	
http://www.dati.gov.it/content/easy-italia	Italy	Formez PA			IT	iOS		Attraverso l’App Easy Italia i turisti in visita in Italia potranno ricevere un’assistenza qualificata per tutte le loro esigenze. Il servizio risponde in italiano, inglese, francese, spagnolo, tedesco, cinese, russo e giapponese.		Easy Italia	http://itunes.apple.com/it/app/easy-italia/id491298613?mt=8&ign-mpt=uo%3D2	
http://www.dati.gov.it/content/linea-amica	Italy	Ministero per la pubblica amministrazione e l 'innovazione			IT			Linea Amica è un'applicazione che permette di accedere alle principali funzioni del portale degli italiani.		Linea Amica	http://itunes.apple.com/it/app/linea-amica/id485276330?mt=8&ls=1	
http://www.dati.gov.it/content/indirizzi-della-pa	Italy	Ministero per la pubblica amministrazione e l'innovazione			IT	Web		L'Applicazione consente di accedere a oltre 100.000 indirizzi della Pubblica Amministrazione appartenenti a 33.000 enti pubblici		Indirizzi della PA	http://www.lineaamica.gov.it/rubricapa//m/#home	
http://www.dati.gov.it/content/i-mibac-top-40	Italy	Ministero per i Beni e le Attività Culturali in collaborazione con il Ministro del Turismo			IT	iOS		L'applicazione i-MiBAC TOP 40 è realizzata dal Ministero per i Beni e le Attività Culturali in collaborazione con il Ministro del Turismo. L’app presenta i 40 musei e aree archeologiche più visitati d’Italia con una scheda informativa e una galleria iconografica e l’innovativo sistema del mobile ticketing.		i-MiBAC TOP 40	http://itunes.apple.com/it/app/i-mibac-top-40/id378780364?mt=8	
http://www.dati.gov.it/content/domande-risposte-dalla-pa	Italy	Ministero per la pubblica amministrazione e l'innovazione			IT	Web		Domande e Risposte è una applicazione web che consente di accedere a circa 2.000 quesiti risolti dal Contact Center di Linea Amica, il Portale degli italiani.		Domande & Risposte dalla PA	http://www.lineaamica.gov.it/risposte/m/#home	
http://www.dati.gov.it/content/150-italiamobile	Italy	 MiBAC e Ministero del Turismo			IT	iOS		L'applicazione 150 Italiamobile è promossa dall'Unità di Missione per le celebrazioni del 150°, MiBAC e Ministro del Turismo. Sfruttando le potenzialità delle nuove tecnologie l’app sviluppa un racconto visivo degli avvenimenti storici che portarono all’Unità d’Italia, grazie all’innovativa possibilità di individuare tutti i luoghi in una mappa georeferenziata. 		150 Italiamobile	http://itunes.apple.com/it/app/150-italiamobile/id430847711?mt=8	
