app_detail_url	country	created_for	data_sources	developers	lang	platforms	source_code_url	summary	technology	title	url
http://www.data.gov/applications?q=&currentpage=21	United States				EN			The Open Data for Africa platform is a response from the African Development Bank Group (AfDB) aimed at boosting access to quality data necessary for managing and monitoring development results in African countries, including the millennium development goals.		Open Data for Africa	http://opendataforafrica.org/	
http://www.data.gov/applications?q=&currentpage=21	United States				EN			Open Energy Information (OpenEI) is a knowledge sharing online community dedicated to connecting people with the latest information and data on energy resources from around the world.		OpenEI	http://www.openei.org/	
http://www.data.gov/applications?q=&currentpage=21	United States				EN			Use this browsing tool to get energy data for Countries, States, Cities, and more.		OpenEI’s Browse By Region	http://en.openei.org/wiki/Browse_By_Region	
http://www.data.gov/applications?q=&currentpage=22	United States				EN			Collaborative effort between government, industry, and the public that is compiling a comprehensive database of photovoltaic (PV) installation data for the United States.		OpenPV	http://en.openei.org/wiki/OpenPV	
http://www.data.gov/applications?q=&currentpage=22	United States				EN			This program develops, implements and disseminates a national network of Operational Nowcast and Forecast Hydrodynamic Model Systems (called OFS). It supports marine navigation, coastal resource use and ecological forecasting. The OFS performs nowcast and short-term (0 hr. - 48 hr.) forecast predictions of pertinent parameters (e.g., water levels, currents, salinity, temperature, waves).		Operational Forecast System(Coastal and Estuarine Water Levels, Currents, Water Temperature, Sailinity)	http://tidesandcurrents.noaa.gov/models.html	
http://www.data.gov/applications?q=&currentpage=22	United States				EN			Family Meal Planning Website that allows each family member to fill out a unique profile of likes, dislikes, allergies, and unique nutritional requirements.		Papaya Head	http://www.papayahead.com	
http://www.data.gov/applications?q=&currentpage=22	United States				EN			PBCAT is a software application designed to assist State and local pedestrian and bicycle coordinators, planners, and engineers address pedestrian and bicyclist crash problems. PBCAT helps users create a database of details associated with crashes between motor vehicles and pedestrians or bicyclists, analyze the data, produce reports, and select countermeasures to address problems identified.		Pedestrian and Bicycle Crash Analysis Tool (PBCAT)	http://www.walkinginfo.org/facts/pbcat/index.cfm?/pc/pbcat.htm	
http://www.data.gov/applications?q=&currentpage=22	United States				EN			GIS software turns statistical data (such as accidents) and geographic data (such as roads and crash locations) into meaningful information for spatial analysis and mapping. In this suite of tools, GIS-based analytical techniques have been applied to a series of pedestrian and bicycle safety issues, including safe routes for walking to school, selection of streets for bicycle routes, and high pedestrian crash zones. Users downloading these tools must meet minimum GIS software requirements.		Pedestrian and Bicycle Geographic Information System (GIS) Safety Analysis Tools	http://www.hsisinfo.org/hsis.cfm?type=6	
http://www.data.gov/applications?q=&currentpage=22	United States				EN			PEDSAFE provides practitioners with the latest information available for improving the safety and mobility of those who walk. This online tool gives users a list of possible engineering, education, and/or enforcement treatments to improve pedestrian safety and/or mobility based on user input about a specific location.		Pedestrian Safety Guide and Countermeasure Selection System (PEDSAFE)	http://www.walkinginfo.org/pedsafe/index.cfm	
http://www.data.gov/applications?q=&currentpage=22	United States				EN			Strategic planning application for reducing petroleum usage through alternative vehicles, fuels, and idling reduction.		Petroleum Reduction Planning Tool	https://www.afdc.energy.gov/afdc/prep/index.php	
http://www.data.gov/applications?q=&currentpage=22	United States				EN			Pick Chow! allows children to create meals by dragging and dropping foods onto their virtual plate.		Pick Chow!	www.zisboombah.com/pickchow	
http://www.data.gov/applications?q=&currentpage=22	United States				EN			PISCO researchers collect biological, chemical, and physical data about ocean ecosystems in the nearshore portions of the California Current Large Marine Ecosystem. Data are archived and used to create summaries and graphics, in order to ensure that the data can be used and understood by a diverse audience of managers, policy makers, scientists and the general public.		PISCO:  Partnership for Interdisciplinary Studies of Coastal Oceans	http://osu.piscoweb.org/	
http://www.data.gov/applications?q=&currentpage=22	United States				EN			Hardiness Zones are helpful in deciding which Trees and Plants will survive in a particular area. This map is based on the 1990 USDA Hardiness Zone Map.		Plant Hardiness Zone Map	http://www.hardiness-zone-map.com/	
http://www.data.gov/applications?q=&currentpage=23	United States				EN			Plow Tracker tracks the city’s snow plows in real time to figure out which streets have been plowed. (Power by Chicago city data.)		Plow Tracker	http://clearstreets.org/	
http://www.data.gov/applications?q=&currentpage=23	United States				EN			The US Census Bureau provides DataFerrett, which is a unique data analysis and extraction tool-with recoding capabilities-to customize federal, state, and local data to suit your requirements. (FERRETT stands for Federated Electronic Research, Review, Extraction, and Tabulation Tool.) Using DataFerrett, you can develop an unlimited array of customized spreadsheets that are as versatile and complex as your usage demands.		Population Information – Census	http://dataferrett.census.gov/	
http://www.data.gov/applications?q=&currentpage=23	United States				EN			Interactive benchmarking application for commercial buildings.		Portfolio Manager	http://www.energystar.gov/index.cfm?c=evaluate_performance.bus_portfoliomanager	
http://www.data.gov/applications?q=&currentpage=23	United States				EN			Application that provides electricity generation mix and greenhouse gas emissions information from U.S. utilities.		Power Profiler	http://www.epa.gov/cleanenergy/energy-and-you/how-clean.html	
http://www.data.gov/applications?q=&currentpage=23	United States				EN			Application that provides electricity generation mix and greenhouse gas emissions information from U.S. utilities.		Power Profiler	http://www.epa.gov/cleanenergy/energy-and-you/how-clean.html	
http://www.data.gov/applications?q=&currentpage=23	United States				EN			When you’re buying and using products, safety comes first. And now, with this product recalls application, you have vital safety information available whenever and wherever you need it — right on your mobile phone.		Product Recalls	http://apps.usa.gov/product-recalls-2/	
http://www.data.gov/applications?q=&currentpage=23	United States				EN			Energy Star application that simulates the energy demand from changing thermostat settings.		Programmable Thermostat Tool	http://www.energystar.gov/index.cfm?c=thermostats.progThermostat	
http://www.data.gov/applications?q=&currentpage=23	United States				EN			Energy Star application that simulates the energy demand from changing thermostat settings.		Programmable Thermostat Tool	http://www.energystar.gov/index.cfm?c=thermostats.progThermostat	
http://www.data.gov/applications?q=&currentpage=23	United States				EN			PAGER is an automated system that produces content concerning the impact of significant earthquakes around the world, informing emergency responders, government and aid agencies, and the media of the scope of the potential disaster. PAGER rapidly assesses earthquake impacts by comparing the population exposed to each level of shaking intensity with models of economic and fatality losses based on past earthquakes in each country or region of the world.		Prompt Assessment of Global Earthquakes for Response (PAGER)	http://earthquake.usgs.gov/research/pager/	
http://www.data.gov/applications?q=&currentpage=23	United States				EN			This demonstration shows public company bankruptcies for fiscal year 2009 based on dataset 1580 released by the Securities and Exchange Commission . The map shows the ratio of total debt over assets from all bankrupt cases at each state level. Clicking on a state displays details of those public companies that filed bankruptcies within this state, e.g. the company name, assets, and liabilities.		Public Company Bankruptcy Cases Opened and Monitored for Fiscal Year 2009	http://data-gov.tw.rpi.edu/wiki/Demo:_Public_Company_Bankruptcy_Cases,_Fiscal_Year_2009	
http://www.data.gov/applications?q=&currentpage=24	United States				EN			Connecting those who know CPR with those in cardiac arrest nearby.  Download the app and get an alert when you can save a life.		Pulse Point	http://pulsepoint.org/	
http://www.data.gov/applications?q=&currentpage=24	United States				EN			REMM provides guidance for health care providers, primarily physicians, about clinical diagnosis and treatment of radiation injury during radiological and nuclear emergencies. REMM provides just-in-time, evidence-based, usable information with sufficient background and context to make complex issues understandable to those without formal radiation medicine expertise.		Radiation Emergency Medical Management (REMM)	http://www.remm.nlm.gov/download.htm	
http://www.data.gov/applications?q=&currentpage=24	United States				EN			Crime mapping helps the public get a better idea of the crime activity in their area so they can make more informed decisions about how to stay safe. (Powered by Lexington city data).		RAIDS Online	http://www.raidsonline.com/?address=Lexington,%20KY	
http://www.data.gov/applications?q=&currentpage=24	United States				EN			Interactively run queries to visually render 10-year profiles of rail accident and safety data.		Rail Safety Data Visualization	http://www.fra.dot.gov/ce/Safety.aspx	
http://www.data.gov/applications?q=&currentpage=24	United States				EN			The Consumer Product Safety Commission, National Highway Traffic Safety Administration, Food and Drug Administration, and Department of Agriculture monitor the safety of thousands of products and issue hundreds of recall announcements each year of millions of products. Now you have vital safety information available whenever and wherever you need it — right on your mobile phone.		Recalls.gov App	http://www.recalls.gov	
http://www.data.gov/applications?q=&currentpage=24	United States				EN			Map of energy-related projects funded by the Recovery Act.		Recovery Act Field Projects	http://energy.gov/maps/doe-recovery-act-field-projects	
http://www.data.gov/applications?q=&currentpage=24	United States				EN			Map showing where American Recovery and Reinvestment Act funds are used to convert federal buildings to high-performance green buildings and build new, energy-efficient federal buildings, courthouses, and land ports of entry.		Recovery Act: Federal Buildings Fund Investments	http://www.gsa.gov/portal/content/105326	
http://www.data.gov/applications?q=&currentpage=24	United States				EN			Get instant access to local and real time information on what to do before, during and after hurricanes.		Red Cross Hurricane App	http://www.redcross.org/mobile-apps/hurricane-app	
http://www.data.gov/applications?q=&currentpage=24	United States				EN			Map showing the proportion of renewable electricity generation by state.		Renewable Energy Production by State	http://energy.gov/maps/renewable-energy-production-state	
http://www.data.gov/applications?q=&currentpage=24	United States				EN			This Asia-wide network is concerned with current and future food and nutrition security strategies. The platform provides interactive visualization tools that users can use to track and monitor overall performance.		ReSAKSS-Asia	http://www.resakss-asia.org/	
http://www.data.gov/applications?q=&currentpage=25	United States				EN			Vea respuestas a sus preguntas de educación en su móvil. (English version at Answers.ED.gov)		Respuestas.ED.gov	http://apps.gobiernousa.gov/app/respuestas-ed-gov-2/	
http://www.data.gov/applications?q=&currentpage=25	United States				EN			Roadify helps commuters get the information they need from official sources, while also allowing them to help one another along the way by adding reports of their own. Roadify focuses on real-time transit information accessible anytime and (eventually) in any city.		Roadify	http://www.roadify.com	
http://www.data.gov/applications?q=&currentpage=25	United States				EN			The Roadway Safety Data Community of Practice (COP) is an online community of transportation practitioners who share an interest in promoting and sharing approaches to effective roadway safety data collection and management practices. The COP Web site provides dashboard tools and soon you will be able to join the community or sign in if you are already a member.		Roadway Safety Dashboard and Community of Practice	http://rspcb.safety.fhwa.dot.gov/SafetyCOP.aspx	
http://www.data.gov/applications?q=&currentpage=25	United States				EN			Quick facts and success stories for Rural Development accomplishments from 2009-2012 including in business; community facilities; housing; broadband; electric; water; distance learning/ telemedicine; and energy.		Rural Development Accomplishments	http://www.rurdev.usda.gov/RDSuccessStories.html	
http://www.data.gov/applications?q=&currentpage=25	United States				EN			SaferBus App provides the general public an efficient way to view and access the safety performance of commercial motor carriers including motor coach and bus companies.		SaferBus	http://www.fmcsa.dot.gov/safety-security/saferbus/saferbus.aspx	
http://www.data.gov/applications?q=&currentpage=25	United States				EN			Planning a bus trip? Look before you book. First, use the SaferBus app to check the safety record of the carrier you are choosing.		SaferBus	http://www.fmcsa.dot.gov/safety-security/saferbus/saferbus.aspx	
http://www.data.gov/applications?q=&currentpage=25	United States				EN			Safety information for vehicle shoppers and owners.		SaferCar.gov	www.safercar.gov	
http://www.data.gov/applications?q=&currentpage=25	United States				EN			SafeRoadMaps.org is an integrated Geographical Information System (GIS) platform for conducting analysis using Fatal Accident Reporting System (FARS) data.  The website contains several tools than can be used to analyze and display traffic safety data at the community, regional and national level. These tools include heatmaps for displaying multiple years of data, real-time safety tools for displaying traffic safety reporting, and intelligent safety maps for all 50 states.		SafeRoadMaps.org	http://www.saferoadmaps.org	
http://www.data.gov/applications?q=&currentpage=25	United States				EN			The publicly-available consumer product safety information database website of the U.S. Consumer Product Safety Commission (CPSC).		SaferProducts.gov	www.saferproducts.gov	
http://www.data.gov/applications?q=&currentpage=25	United States				EN			SafetyBook provides a private personal product-safety monitoring service to help protect your family and children from the danger of faulty products.		Safety Book	http://www.safetybook.org	
http://www.data.gov/applications?q=&currentpage=26	United States				EN			Designed for parents, Recalls Plus can monitor recalls of children's products.  This app lets you search recall history by brand or category, create a personal watch list of items, track allergen related recalls, share relevant recalls with others, and read and monitor recalls from all relevant US government agencies.		SAP Recalls Plus	http://www.recallsplus.com/	
http://www.data.gov/applications?q=&currentpage=26	United States				EN			The Save Our Citrus is a free iPhone application from the United States Department of Agriculture (USDA) that makes it easy to report and identify the four leading citrus diseases: citrus greening, citrus canker, citrus black spot, and sweet orange scab.		Save our Citrus	http://apps.usa.gov/saveourcitrus-app.shtml	
http://www.data.gov/applications?q=&currentpage=26	United States				EN			An useful mobile application for small businesses and entrepreneurs to find and share federal and SBA programs and resources to jump start or grow business.		SBA Gems	https://market.android.com/details?id=com.mobispectra.android.apps.sbagems	
http://www.data.gov/applications?q=&currentpage=26	United States				EN			SBA Live Search provides a resource list of several SBA programs, including the 8(a) program, Veteran and Service-Disabled business programs, and Women-Owned business programs.		SBA Live Search	http://www.breakthecodenow.com/	
http://www.data.gov/applications?q=&currentpage=26	United States				EN			This app displays publicly available US government loan, grant, tax incentive, and venture capital information that can be easily search based on various criteria. Allows user to save them for offline usage.		SBA Loan Search	https://market.android.com/details?id=app.sbaloan&feature=search_result#?t=W251bGwsMSwyLDEsImFwcC5zYmFsb2FuIl0	
http://www.data.gov/applications?q=&currentpage=26	United States				EN			This app allows users to search the SBIR awards database by agency, keyword, and year.		SBIR.gov Awards Search	http://www.sbir.gov/past-awards	
http://www.data.gov/applications?q=&currentpage=26	United States				EN			"Scene Near Me" alerts you when you are near famous NYC film scenes. Available on the iPhone. (Powered by New York City data.)		Scene Near Me	https://play.google.com/store/apps/details?id=hr.apps.n1044629	
http://www.data.gov/applications?q=&currentpage=26	United States				EN			The School District Demographics System provides access to school district demographic and related geographic data.		School District Demographic System	http://nces.ed.gov/surveys/sdds/ed/	
http://www.data.gov/applications?q=&currentpage=26	United States				EN			The School District Demographics System provides access to school district demographic and related geographic data.		School District Demographic System	http://nces.ed.gov/surveys/sdds/ed/mobile/	
http://www.data.gov/applications?q=&currentpage=26	United States				EN			With Science.gov mobile, find science information and research results from 12 U.S. federal agencies. Get quick answers from over 50 scientific databases and more than 2100 websites.		Science.gov Mobile	http://apps.usa.gov/science-gov-mobile.shtml	
http://www.data.gov/applications?q=&currentpage=27	United States				EN			The data for this search tool comes directly from the 30,000 plus private schools that responded to the 2003-2004 Private School Universe Survey (PSS) conducted by the National Center for Education Statistics.		Search for Private Schools	http://nces.ed.gov/surveys/pss/privateschoolsearch/	
http://www.data.gov/applications?q=&currentpage=27	United States				EN			The data for this search tool comes directly from the 30,000 plus private schools that responded to the 2003-2004 Private School Universe Survey (PSS) conducted by the National Center for Education Statistics.		Search for Private Schools	http://nces.ed.gov/surveys/pss/privateschoolsearch/	
http://www.data.gov/applications?q=&currentpage=27	United States				EN			Find a public library near you!		Search for Public Libraries	http://nces.ed.gov/surveys/libraries/librarysearch/	
http://www.data.gov/applications?q=&currentpage=27	United States				EN			Use the Search For Public School Districts locator to retrieve information on all U.S. public school districts.		Search for Public School Districts	http://nces.ed.gov/ccd/districtsearch/	
http://www.data.gov/applications?q=&currentpage=27	United States				EN			Use the Search For Public School Districts locator to retrieve information on all U.S. public school districts.		Search for Public School Districts	http://nces.ed.gov/ccd/districtsearch/	
http://www.data.gov/applications?q=&currentpage=27	United States				EN			Use the Search For Public Schools locator to retrieve information on all U.S. public schools.		Search for Public Schools	http://nces.ed.gov/ccd/schoolsearch/	
http://www.data.gov/applications?q=&currentpage=27	United States				EN			Use the Search For Public Schools locator to retrieve information on all U.S. public schools.		Search for Public Schools	http://nces.ed.gov/ccd/schoolsearch/	
http://www.data.gov/applications?q=&currentpage=27	United States				EN			Seattle 911 Police Scanner allows you to dial in to a phone number and listen to a live stream of new data.seattle.gov Fire 911 dispatches as they’re added. (Powered by Seattle city data.)		Seattle 911 Police Scanner	http://blog.tropo.com/2010/08/22/seattle-911-scanner-on-tropo-for-the-hackathon/	
http://www.data.gov/applications?q=&currentpage=27	United States				EN			Keep track of the rain forecast in real time.		Seattle Rain Watch	http://www.atmos.washington.edu/SPU/	
http://www.data.gov/applications?q=&currentpage=27	United States				EN			You can search for an investment adviser firm on this website and view the registration form ('Form ADV') that the adviser filed.		SEC Investment Adviser Search	http://www.adviserinfo.sec.gov/(S(e5mk0bjcsr14tqprfmsitw03))/IAPD/Content/Search/iapd_Search.aspx	
http://www.data.gov/applications?q=&currentpage=28	United States				EN			Investors can search the SEC's next generation EDGAR system for interactive data on public company financials.		SEC’s Public Company Interactive Data Viewer	http://www.sec.gov/edgar/searchedgar/webusers.htm	
http://www.data.gov/applications?q=&currentpage=28	United States				EN			SF Way comprises 50+ apps in one package for everything needed to live, work, lay, and visit San Francisco.  (Powered by San Francisco city data.)		SF Way	http://www.mysfway.com/	
http://www.data.gov/applications?q=&currentpage=28	United States				EN			SFpark lets you check parking availability and pricing from your iPhone. (Powered by San Francisco data.)		SFpark	http://sfpark.org/	
http://www.data.gov/applications?q=&currentpage=28	United States				EN			A ShakeMap is a representation of ground shaking produced by an earthquake. The information it presents is different from the earthquake magnitude and epicenter that are released after an earthquake because ShakeMap focuses on the ground shaking produced by the earthquake, rather than the parameters describing the earthquake source.		ShakeMap	http://earthquake.usgs.gov/research/shakemap/	
http://www.data.gov/applications?q=&currentpage=28	United States				EN			The National Highway Traffic Safety Administration (NHTSA) Office of Research and Development offers signal analysis software for Windows platforms for the analysis and processing of crash test data. Basic mathematical processing (filters, resampling) and injury criteria computations are included with a number of the packages.		Signal Analysis Software	http://www.nhtsa.gov/Research/Databases+and+Software/Signal+Analysis+Software+for+Windows	
http://www.data.gov/applications?q=&currentpage=28	United States				EN			The National Highway Traffic Safety Administration (NHTSA) Office of Research and Development offers signal analysis software for Windows platforms for the analysis and processing of crash test data. Basic mathematical processing (filters, resampling) and injury criteria computations are included with a number of the packages. This package contains: ankle rotation, load cell analysis, MHD filter, signal browser, vehicle checker, toe pan intrusion, roof crush, injury assessment values, and auto injury criteria.		Signal Analysis Software (Automatic)	http://www.nhtsa.gov/Research/Databases+and+Software/Signal+Analysis+Software+-+Automatic	
http://www.data.gov/applications?q=&currentpage=28	United States				EN			The NHTSA Tools (Fortran) comprise NHTSA's original work in developing software for the analysis of signal data generated as a result of instrumented vehicle, biomechanical, component, and signal waveform generator tests. Some of the core algorithms in this package are documented in Federal standards and have served as the theoretical foundation upon which current software has been developed. While this package is no longer under active development, the sources, documentation, and available binaries have been published on this site as a resource for the research community.		Signal Analysis Software (FORTRAN)	http://www.nhtsa.gov/Research/Databases+and+Software/NHTSA+Tools+Fortran	
http://www.data.gov/applications?q=&currentpage=28	United States				EN			Ever tried to sift through the contracting opportunities available to your small business? Small Business Alert will notify you immediately after new opportunities come out and let you quickly see if any contracts pertain to your business.		Small Business Alert	http://itunes.apple.com/us/app/sb-alert/id481373808?mt=8	
http://www.data.gov/applications?q=&currentpage=28	United States				EN			Small Business Feeder tracks federal funding programs enabling extraordinarily high visibility for existing content and automatic updating. This app synthesizes a Really Simple Syndication (RSS) feed from XML output.		Small Business Feeder	http://www.sbfeeder.us/	
http://www.data.gov/applications?q=&currentpage=28	United States				EN			Small Business Toolbox provides a way to easily keep up-to-date on government programs, grants, awards, solicitations, and small business programs. Find the closest SBA district office, easily gathering license and permit information.		Small Business Toolbox	https://market.android.com/details?id=com.josephblough.sbt	
http://www.data.gov/applications?q=&currentpage=29	United States				EN			Smart Traveler, the official State Department app for U.S. travelers, invites you to see the world with easy access to frequently updated official country information, travel alerts, travel warnings, maps, U.S. embassy locations, and more.		Smart Traveler	http://apps.usa.gov/smart-traveler.shtml	
http://www.data.gov/applications?q=&currentpage=29	United States				EN			View millions of images, videos, and journals from the Smithsonian.		Smithsonian Collections Search Center	http://collections.si.edu/search/	
http://www.data.gov/applications?q=&currentpage=29	United States				EN			To find a retailer near you that welcomes SNAP EBT customers, click the "Select Location" button and enter a starting location.		SNAP retail locator	http://www.snapretailerlocator.com/	
http://www.data.gov/applications?q=&currentpage=29	United States				EN			Use SSA's planner to help you better understand your Social Security protection as you plan for your financial future. Then choose a benefit calculator to find out your monthly benefit amounts.		Social Security Benefits Planner	http://www.socialsecurity.gov/planners/index.htm	
http://www.data.gov/applications?q=&currentpage=29	United States				EN			The SoilWeb app provides GPS based, real-time access to USDA-NRCS soil survey data, formatted for mobile devices. This application retrieves graphical summaries of soil types associated with the user's current geographic location. Images are linked to detailed information on the named soils. The app is available for iPhone and Android users, and Google Maps and Google Earth also interface with this application. This application was developed in a partnership between UC Davis California and NRCS.		SoilWeb	http://casoilresource.lawr.ucdavis.edu/drupal/node/902	
http://www.data.gov/applications?q=&currentpage=29	United States				EN			Map of Solar Energy Companies.		Solar Energy Companies	http://en.openei.org/wiki/Map_of_Solar_Energy_Companies	
http://www.data.gov/applications?q=&currentpage=29	United States				EN			Map of Solar Power Plants.		Solar Power Plants	http://en.openei.org/wiki/Map_of_Solar_Power_Plants	
http://www.data.gov/applications?q=&currentpage=29	United States				EN			Visualization of standby power usage for most common appliances.		Standby Power	http://standby.lbl.gov/summary-chart.html	
http://www.data.gov/applications?q=&currentpage=29	United States				EN			This demonstration displays the ratio of the number of book volumes (available per state and aggregated over all public libraries) to the population of that state. This data comes from dataset 353 released by the Institute of Museum and Library Services.		State Library Agency Survey: Fiscal Year 2006	http://data-gov.tw.rpi.edu/wiki/State_Library_Agencies_Survey:_Fiscal_Year_2006	
http://www.data.gov/applications?q=&currentpage=29	United States				EN			The CO-OPS Storm QuickLook product provides a synopsis of near real-time oceanographic and meteorological observations at locations affected by a tropical cyclone. Within the Storm QuickLook interface, selected CO-OPS water level and meteorological time-series plots are updated in near real-time and undergo continuous review by the CO-OPS quality control system.		Storm Quicklook	http://tidesandcurrents.noaa.gov/quicklook.shtml	
http://www.data.gov/applications?q=&currentpage=30	United States				EN			The SISAME (Structural Impact Simulation And Model Extraction) system has been developed by NHTSA R&D to extract optimal lumped-parameter structural impact models from actual or simulated vehicle crash event data. At the core of this system SISAME-3D provides a full representation of three-dimensional vehicle structures to support modeling applications including oblique and nonoblique frontal and side impacts and vehicle-to-vehicle compatibility interactions. SISAME-3D can be also used for finite element model tuning and as a workbench for exploring the space of safety-optimized designs. The combination of optimal extraction and simulation of efficient low to mid complexity models makes SISAME-3D a powerful and unique tool for vehicle impact research.		Structural Impact Simulation And Model Extraction (SISAME) System	http://www-nrd.nhtsa.dot.gov/software/sisame/	
http://www.data.gov/applications?q=&currentpage=30	United States				EN			StudentAid.gov provides straightforward and easy-to-understand information about planning and paying for college in an interactive format. Whether you’re a student, a parent, or a borrower in repayment, StudentAid.gov has useful information for you.		StudentAid.gov	http://apps.usa.gov/studentaid-gov.shtml	
http://www.data.gov/applications?q=&currentpage=30	United States				EN			My foods. My fitness. My health. Get your personalized nutrition and physical activity plan. Track your foods and physical activities to see how they stack up. Get tips and support to help you make healthier choices and plan ahead.		Super Tracker	https://www.supertracker.usda.gov/default.aspx	
http://www.data.gov/applications?q=&currentpage=30	United States				EN			SSAM is a tool for traffic engineers to perform comparative safety analysis of highway design alternatives using traffic simulation models. The software combines traffic microsimulation and automated conflict analysis. It is designed to be compatible with as many traffic simulation models as possible, such as VISSIM, Paramics, AIMSUN, and TEXAS. SSAM uses the best possible surrogate measures (i.e., most representative of crash propensity) that are observable in simulation models. It also supports flexible analysis (e.g., different aggregations of statistics, different visualization types).		Surrogate Safety Assessment Model (SSAM)	http://www.fhwa.dot.gov/software/research/safety/ssam/	
http://www.data.gov/applications?q=&currentpage=30	United States				EN			Identify and prioritize green building strategies to improve environmental and cost performance for small building projects.		Sustainable Facilities Tool	http://sftool.org/	
http://www.data.gov/applications?q=&currentpage=30	United States				EN			Performance and economic model designed to facilitate decision making for people involved in the renewable energy industry.		System Advisor Model	http://en.openei.org/wiki/Solar_Advisor_Model	
http://www.data.gov/applications?q=&currentpage=30	United States				EN			Building planning tool that assists building managers and building designers set energy targets for an energy efficient building.		Target Finder	http://www.energystar.gov/index.cfm?c=new_bldg_design.bus_target_finder	
http://www.data.gov/applications?q=&currentpage=30	United States				EN			The Digital Coast provides the information needed by those who want to conserve and protect coastal communities and natural resources. While the need for good geospatial data forms the foundation of the Digital Coast, the basic premise of the site is the understanding that data alone are not enough. People need the associated tools, training, and information that turn data into information capable of making a difference. The Digital Coast provides the information needed by those who want to conserve and protect coastal communities and natural resources. While the need for good geospatial data forms the foundation of the Digital Coast, the basic premise of the site is the understanding that data alone are not enough. People need the associated tools, training, and information that turn data into information capable of making a difference.		The Digital Coast	http://www.csc.noaa.gov/digitalcoast/	
http://www.data.gov/applications?q=&currentpage=30	United States				EN			Maps of America are what you'll find and make on nationalatlas.gov™. Maps of innovation and vision that illustrate our changing Nation. Maps that capture and depict the patterns, conditions, and trends of American life. Maps that supplement interesting articles. Maps that tell their own stories. Maps that cover all of the United States or just your area of interest. Maps that are accurate and reliable from more than 20 Federal organizations. Maps about America's people, heritage, and resources. Maps that will help you, your children, your colleagues, and your friends understand the United States and its place in the world.		The National Atlas	http://nationalatlas.gov/atlasftp.html	
http://www.data.gov/applications?q=&currentpage=30	United States				EN			Use The National Map Viewer and Download Platform to visualize, inspect, and download our most current topographic base map data and products for free. Managed by the USGS National Geospatial Program (NGP), The National Map Viewer provides access to all eight primary data themes of The National Map.		The National Map	http://nationalmap.gov/viewer.html	
http://www.data.gov/applications?q=&currentpage=31	United States				EN			The National Map is a collaborative effort among the USGS and other Federal, State, and local partners to improve and deliver topographic information for the Nation. It has many uses ranging from recreation to scientific analysis to emergency response. The National Map is easily accessible for display on the Web, as products and services, and as downloadable data. The geographic information available from the National Map includes orthoimagery (aerial photographs), elevation, geographic names, hydrography, boundaries, transportation, structures, and land cover.		The National Map	http://nationalmap.gov/	
http://www.data.gov/applications?q=&currentpage=31	United States				EN			Use this tool to search for Nanotechnology Higher Education Programs, Centers and Networks of Excellence, and Regional, State, and Local Initiatives by state.		The National Nanotechnology Initiative Map	http://nanodashboard.nano.gov/nanomaps/map.aspx	
http://www.data.gov/applications?q=&currentpage=31	United States				EN			Currently, the primary application for high resolution, 1-minute water level data is to support national tsunami warning and mitigation efforts. At the current time, CO-OPS operates tide stations on all US coasts in support of tsunami warning.		The National Water Level Observation Network	http://tidesandcurrents.noaa.gov/1mindata.shtml	
http://www.data.gov/applications?q=&currentpage=31	United States				EN			This dashboard leverages budget data from the Federal Networking and Information Technology Research and Development (NITRD) Program. Use the dashboard to view Federal investments in networking and information technology R&D by member Federal agencies and Program Component Areas.		The NITRD Dashboard	http://itdashboard.nitrd.gov/	
http://www.data.gov/applications?q=&currentpage=31	United States				EN			OSTI collections, preserves, and disseminates R&D results, including scientific research data, emanating from U.S. Department of Energy-funded projects at DOE labs and facilities, including DOE-funded grantees. Research data discovery tools DOE Data Explorer and Energy Citations Database are available providing users with metadata for DOE research dataset announcement notices.		The Office of Scientific and Technical Information (OSTI)	http://www.osti.gov/	
http://www.data.gov/applications?q=&currentpage=31	United States				EN			The R&D Dashboard beta website provides an initial look at U.S. Federal investments in science and research from two agencies:  the National Institutes of Health (NIH) and the National Science Foundation (NSF) from years 2000-2009. The R&D Dashboard will expand in a future iteration to include ALL Federal research and development spending and expanded information on outputs.		The R&D Dashboard	http://rd-dashboard.nitrd.gov/	
http://www.data.gov/applications?q=&currentpage=31	United States				EN			View fascinating documents and photographs from throughout history.		Today’s Doc	http://apps.usa.gov/todays-doc/	
http://www.data.gov/applications?q=&currentpage=31	United States				EN			Visualization of the sources of U.S. energy generation and uses of energy in 2010.		Total Energy Flows	http://www.eia.gov/totalenergy/data/annual/diagram1.cfm	
http://www.data.gov/applications?q=&currentpage=31	United States				EN			So you’re in Chicago and your car is missing. Was it towed? Stolen? Chicago’s TowText app removes some of the guesswork. Sign up and the city will text you within 15 minutes if they had to move your vehicle. (Powered by Chicago city data.)		TowText	http://towtext.com/ 	
http://www.data.gov/applications?q=&currentpage=31	United States				EN			Check out the traffic safety rates by state over time and the report card for each state.  Created by Claremont Graduate University.		Traffic Safety Dashboard	http://net.cgu.edu/traffic/1/	
http://www.data.gov/applications?q=&currentpage=32	United States				EN			Interactive mapping application of transportation fuel infrastructure and federal vehicle fleet locations.		TransAtlas	http://maps.nrel.gov/transatlas	
